AD,AN,AS,AT,GB,KN,KR,PJ,SA,SK,SS,SV,
0,0,57.69230769230769,50.0,0.0,52.38095238095238,19.047619047619047,0,70.0,27.272727272727273,0,57.5,
0,0,57.69230769230769,48.717948717948715,0.0,54.54545454545455,19.047619047619047,0,70.73170731707317,26.08695652173913,0,57.5,
0,0,57.69230769230769,48.717948717948715,0.0,56.52173913043478,19.047619047619047,0,69.04761904761905,25.0,0,58.53658536585366,
0,0,57.69230769230769,50.0,0.0,58.333333333333336,19.047619047619047,0,69.04761904761905,24.0,0,57.142857142857146,
0,0,57.69230769230769,51.21951219512195,0.0,58.333333333333336,19.047619047619047,0,69.76744186046511,24.0,0.0,55.81395348837209,
0,0,57.69230769230769,51.21951219512195,0.0,60.0,19.047619047619047,100.0,69.76744186046511,23.076923076923077,0.0,55.81395348837209,
0,0,57.69230769230769,50.0,0.0,60.0,19.047619047619047,100.0,70.45454545454545,23.076923076923077,0.0,56.81818181818182,
0,0,57.69230769230769,50.0,16.666666666666668,60.0,19.047619047619047,50.0,70.45454545454545,23.076923076923077,0.0,57.77777777777778,
0,0,57.69230769230769,48.83720930232558,16.666666666666668,61.53846153846154,19.047619047619047,50.0,71.11111111111111,22.22222222222222,0.0,57.77777777777778,
0,0,57.69230769230769,50.0,16.666666666666668,61.53846153846154,19.047619047619047,66.66666666666667,69.56521739130434,22.22222222222222,0.0,57.77777777777778,
0,0,57.69230769230769,50.0,14.285714285714286,59.25925925925926,19.047619047619047,66.66666666666667,69.56521739130434,25.0,0.0,58.69565217391305,
0,0,57.69230769230769,51.111111111111114,14.285714285714286,59.25925925925926,19.047619047619047,50.0,68.08510638297872,25.0,0.0,59.57446808510638,
0,0,57.69230769230769,51.111111111111114,25.0,57.142857142857146,19.047619047619047,50.0,68.08510638297872,27.586206896551722,0.0,59.57446808510638,
0,0,57.69230769230769,52.17391304347826,25.0,57.142857142857146,19.047619047619047,40.0,68.75,27.586206896551722,0.0,58.333333333333336,
0,0,57.69230769230769,52.17391304347826,33.333333333333336,58.62068965517241,19.047619047619047,40.0,68.75,26.666666666666668,0.0,58.333333333333336,
0,0,57.69230769230769,52.17391304347826,30.0,58.62068965517241,19.047619047619047,33.333333333333336,68.75,26.666666666666668,14.285714285714286,59.183673469387756,
