AD,AN,AS,AT,GB,KN,KR,PJ,SA,SK,SS,SV,
1500,1500,1531.7376324289296,1520.203432367527,1465.0821403287878,1509.2853991627194,1444.963792709809,1490.2857079052383,1559.2179542024742,1443.3630651371002,1473.6744853143348,1562.1863904430797,
1500,1500,1526.5918266215149,1520.203432367527,1459.936334521373,1509.2853991627194,1444.963792709809,1490.2857079052383,1564.363760009889,1448.508870944515,1473.6744853143348,1562.1863904430797,
1500,1500,1531.3606446310166,1520.203432367527,1455.1675165118713,1509.2853991627194,1444.963792709809,1490.2857079052383,1559.5949420003872,1453.2776889540166,1473.6744853143348,1562.1863904430797,
1500,1500,1533.6916720904205,1520.203432367527,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1561.925969459791,1450.9466614946127,1473.6744853143348,1562.1863904430797,
1500,1500,1537.4332803919756,1516.461824065972,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1565.6675777613461,1450.9466614946127,1473.6744853143348,1558.4447821415247,
1500,1500,1542.3955626099057,1521.4241062839021,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1560.705295543416,1450.9466614946127,1473.6744853143348,1553.4824999235946,
1500,1500,1546.5252984398305,1517.2943704539773,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1556.5755597134912,1450.9466614946127,1473.6744853143348,1557.6122357535194,
1500,1500,1541.197549050095,1522.6221198437129,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1561.9033091032268,1450.9466614946127,1473.6744853143348,1552.2844863637838,
1500,1500,1545.9773939197655,1527.4019647133834,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1557.1234642335562,1450.9466614946127,1473.6744853143348,1547.5046414941132,
1500,1500,1542.048224923129,1531.33113371002,1452.8364890524674,1509.2853991627194,1444.963792709809,1490.2857079052383,1553.1942952369197,1450.9466614946127,1473.6744853143348,1551.4338104907497,
1500,1500,1546.8452089090333,1526.5341497241157,1452.8364890524674,1509.2853991627194,1444.963792709809,1495.0826918911425,1548.3973112510155,1450.9466614946127,1473.6744853143348,1551.4338104907497,
1500,1500,1546.8452089090333,1526.5341497241157,1452.8364890524674,1509.2853991627194,1444.963792709809,1492.172902593935,1551.307100548223,1448.0368721974053,1473.6744853143348,1554.3435997879571,
1500,1500,1542.8399992760012,1530.5393593571478,1452.8364890524674,1509.2853991627194,1444.963792709809,1492.172902593935,1551.307100548223,1444.0316625643732,1473.6744853143348,1558.3488094209893,
1500,1500,1542.8399992760012,1537.74074331031,1452.8364890524674,1509.2853991627194,1444.963792709809,1484.9715186407727,1558.5084845013853,1444.0316625643732,1473.6744853143348,1551.147425467827,
1500,1500,1546.406988325994,1537.74074331031,1452.8364890524674,1509.2853991627194,1444.963792709809,1481.40452959078,1562.075473551378,1440.4646735143804,1473.6744853143348,1551.147425467827,
1500,1500,1548.8769746173625,1535.2707570189416,1452.8364890524674,1509.2853991627194,1444.963792709809,1481.40452959078,1562.075473551378,1437.9946872230119,1473.6744853143348,1553.6174117591954,
1500,1500,1548.8769746173625,1540.1699215117403,1452.8364890524674,1509.2853991627194,1444.963792709809,1476.5053650979812,1557.1763090585794,1437.9946872230119,1473.6744853143348,1558.5165762519941,
1500,1500,1548.8769746173625,1545.43564790766,1452.8364890524674,1509.2853991627194,1439.6980663138893,1476.5053650979812,1551.9105826626596,1437.9946872230119,1473.6744853143348,1563.7823026479139,
1500,1500,1548.8769746173625,1551.2943051568707,1452.8364890524674,1509.2853991627194,1433.8394090646786,1476.5053650979812,1557.7692399118703,1437.9946872230119,1473.6744853143348,1557.9236453987032,
1500,1500,1548.8769746173625,1551.2943051568707,1452.8364890524674,1509.2853991627194,1428.4101054178755,1476.5053650979812,1552.339936265067,1443.423990869815,1473.6744853143348,1563.3529490455064,
1500,1500,1548.8769746173625,1547.8034434268423,1452.8364890524674,1509.2853991627194,1428.4101054178755,1476.5053650979812,1555.8307979950955,1439.9331291397866,1473.6744853143348,1566.8438107755348,
1500,1500,1548.8769746173625,1552.7524312993671,1452.8364890524674,1509.2853991627194,1433.3590932904003,1476.5053650979812,1550.8818101225706,1434.9841412672617,1473.6744853143348,1566.8438107755348,
1500,1500,1548.8769746173625,1556.5125577006565,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1550.8818101225706,1431.2240148659723,1473.6744853143348,1570.6039371768243,
1500,1500,1548.8769746173625,1561.7337789822027,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1545.6605888410245,1436.4452361475185,1473.6744853143348,1565.3827158952781,
1500,1500,1548.8769746173625,1556.7249953594787,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1540.6518052183005,1441.4540197702424,1473.6744853143348,1570.391499518002,
1500,1500,1548.8769746173625,1561.1623500935054,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1536.2144504842738,1437.0166650362157,1473.6744853143348,1574.8288542520288,
1500,1500,1548.8769746173625,1567.6662445380973,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1529.710556039682,1443.5205594808076,1473.6744853143348,1568.324959807437,
1500,1500,1548.8769746173625,1558.3789447096487,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1520.4232562112334,1452.8078593092562,1473.6744853143348,1577.6122596358855,
1500,1500,1548.8769746173625,1552.9839948035374,1452.8364890524674,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1583.0072095419969,
1500,1500,1552.5004218330212,1549.3605475878787,1449.2130418368088,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1586.6306567576555,
1500,1500,1557.3921317367428,1554.2522574916004,1444.321331933087,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1581.7389468539338,
1500,1500,1553.8423335917519,1557.8020556365914,1440.7715337880961,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1585.2887449989248,
1500,1500,1558.3293651941865,1553.3150240341567,1436.2845021856615,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1589.7757766013594,
1500,1500,1562.9875452080712,1557.9732040480415,1431.6263221717768,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1585.1175965874747,
1500,1500,1559.887574198008,1561.0731750581047,1428.5263511617136,1509.2853991627194,1429.598966889111,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1588.217567597538,
1500,1500,1559.887574198008,1557.2640266433657,1432.3354995764525,1509.2853991627194,1425.789818474372,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1592.026716012277,
1500,1496.2032324720335,1556.0908066700415,1557.2640266433657,1436.132267104419,1509.2853991627194,1425.789818474372,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1595.8234835402434,
1500,1493.4184197188415,1558.8756194232335,1560.0488393965577,1436.132267104419,1509.2853991627194,1423.00500572118,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1595.8234835402434,
1493.9391633916089,1493.4184197188415,1558.8756194232335,1566.1096760049488,1442.1931037128102,1509.2853991627194,1423.00500572118,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1589.7626469318523,
1493.9391633916089,1497.9170327176162,1563.3742324220082,1566.1096760049488,1442.1931037128102,1509.2853991627194,1418.5063927224053,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1585.2640339330776,
1496.439389909284,1497.9170327176162,1560.874005904333,1568.609902522624,1439.692877195135,1509.2853991627194,1418.5063927224053,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1585.2640339330776,
1496.439389909284,1495.5563312298366,1560.874005904333,1570.9706040104036,1439.692877195135,1509.2853991627194,1416.1456912346257,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1587.6247354208572,
1493.7970392890752,1495.5563312298366,1563.5163565245418,1570.9706040104036,1437.0505265749262,1509.2853991627194,1416.1456912346257,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1590.267086041066,
1493.7970392890752,1492.8437929363845,1566.228894817994,1573.6831423038557,1434.337988281474,1509.2853991627194,1416.1456912346257,1476.5053650979812,1525.8182061173447,1447.4129094031448,1473.6744853143348,1590.267086041066,
1493.7970392890752,1496.5945662607357,1566.228894817994,1573.6831423038557,1434.337988281474,1509.2853991627194,1412.3949179102744,1476.5053650979812,1529.568979441696,1447.4129094031448,1473.6744853143348,1586.5163127167148,
1493.7970392890752,1501.5050252963144,1561.3184357824152,1573.6831423038557,1434.337988281474,1509.2853991627194,1407.4844588746957,1476.5053650979812,1529.568979441696,1447.4129094031448,1473.6744853143348,1591.4267717522935,
1493.7970392890752,1501.5050252963144,1564.362993585481,1573.6831423038557,1434.337988281474,1509.2853991627194,1404.43990107163,1476.5053650979812,1526.5244216386302,1447.4129094031448,1473.6744853143348,1594.4713295553593,
1493.7970392890752,1496.7234705124133,1559.58143880158,1573.6831423038557,1434.337988281474,1509.2853991627194,1404.43990107163,1476.5053650979812,1531.3059764225313,1447.4129094031448,1473.6744853143348,1599.2528843392604,
1493.7970392890752,1492.7554197436266,1563.5494895703666,1573.6831423038557,1434.337988281474,1509.2853991627194,1400.4718503028432,1476.5053650979812,1535.274027191318,1447.4129094031448,1473.6744853143348,1599.2528843392604,
1493.7970392890752,1488.1892768302575,1563.5494895703666,1573.6831423038557,1434.337988281474,1509.2853991627194,1405.0379932162123,1476.5053650979812,1530.707884277949,1447.4129094031448,1473.6744853143348,1603.8190272526294,
1493.7970392890752,1482.4598543883424,1557.8200671284515,1573.6831423038557,1434.337988281474,1509.2853991627194,1405.0379932162123,1476.5053650979812,1536.4373067198642,1447.4129094031448,1473.6744853143348,1609.5484496945446,
1493.7970392890752,1482.4598543883424,1560.5055271696187,1573.6831423038557,1434.337988281474,1509.2853991627194,1402.352533175045,1476.5053650979812,1533.751846678697,1447.4129094031448,1473.6744853143348,1612.233909735712,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1573.6831423038557,1434.337988281474,1509.2853991627194,1399.5098003472017,1476.5053650979812,1536.5945795065402,1447.4129094031448,1473.6744853143348,1615.0766425635552,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1577.5025903183762,1434.337988281474,1509.2853991627194,1395.6903523326812,1476.5053650979812,1532.7751314920197,1451.2323574176653,1473.6744853143348,1615.0766425635552,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1574.7406373838483,1434.337988281474,1509.2853991627194,1392.9283993981533,1476.5053650979812,1535.5370844265476,1451.2323574176653,1473.6744853143348,1617.8385954980831,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1579.9453691702931,1434.337988281474,1509.2853991627194,1392.9283993981533,1476.5053650979812,1540.7418162129925,1446.0276256312204,1473.6744853143348,1612.6338637116382,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1579.9453691702931,1434.337988281474,1509.2853991627194,1387.4683462185806,1476.5053650979812,1546.2018693925652,1451.487678810793,1473.6744853143348,1607.1738105320655,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1582.243686377966,1434.337988281474,1509.2853991627194,1385.1700290109077,1476.5053650979812,1546.2018693925652,1449.1893616031202,1473.6744853143348,1609.4721277397384,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1586.966629835191,1434.337988281474,1509.2853991627194,1380.4470855536827,1476.5053650979812,1541.4789259353402,1453.9123050603453,1473.6744853143348,1609.4721277397384,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1591.1870398598437,1434.337988281474,1509.2853991627194,1380.4470855536827,1476.5053650979812,1545.6993359599928,1449.6918950356926,1473.6744853143348,1605.2517177150858,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1588.7168555373669,1434.337988281474,1509.2853991627194,1377.9769012312058,1476.5053650979812,1548.1695202824696,1449.6918950356926,1473.6744853143348,1607.7219020375626,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1583.4222540727574,1429.0433868168645,1509.2853991627194,1377.9769012312058,1476.5053650979812,1548.1695202824696,1454.986496500302,1473.6744853143348,1613.016503502172,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1586.781210631641,1425.684430257981,1509.2853991627194,1377.9769012312058,1476.5053650979812,1548.1695202824696,1458.3454530591857,1473.6744853143348,1609.6575469432885,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1590.722716724542,1421.7429241650802,1509.2853991627194,1377.9769012312058,1476.5053650979812,1548.1695202824696,1454.4039469662848,1473.6744853143348,1613.5990530361892,
1493.7970392890752,1482.4598543883424,1557.6627943417755,1585.9460560667274,1416.9662635072657,1509.2853991627194,1377.9769012312058,1476.5053650979812,1548.1695202824696,1459.1806076240994,1473.6744853143348,1618.3757136940037,
