AS	AT	GB	KN	KR	PJ	SA	SK	SS	SV	
2.5	-0.793103448275862	-8.5	1.26315789473684	-5.53846153846154	0	1.76666666666667	-3.85	0	2.38709677419355	
2.5	-0.7	-8.5	1.26315789473684	-5.28571428571429	0	1.7741935483871	-3.85	0	2.25	
2.47826086956522	-0.612903225806452	-8.5	1.26315789473684	-5.28571428571429	0	1.65625	-3.85	0	2.12121212121212	
1.875	-0.612903225806452	-8.5	1.26315789473684	-4.13333333333333	0	1.96969696969697	-3.85	0	1.70588235294118	
1.875	-0.78125	-8.5	1.26315789473684	-4.25	0	2.08823529411765	-3.85	0	1.82857142857143	
1.68	-0.666666666666667	-8.5	1.26315789473684	-4.25	0	1.94285714285714	-3.85	0	1.86111111111111	
1.38461538461538	-0.470588235294118	-8.5	1.26315789473684	-4.35294117647059	0	2.05555555555556	-3.85	0	1.86111111111111	
1.38461538461538	-0.342857142857143	-8.5	1.26315789473684	-4.33333333333333	0	2.10810810810811	-3.85	0	1.7027027027027	
1.38461538461538	-0.416666666666667	-8.5	1.26315789473684	-3.94736842105263	0	2.13157894736842	-3.85	0	1.57894736842105	
1.38461538461538	-0.416666666666667	-8.5	0.9	-4.05	0	2.23076923076923	-3.38095238095238	0	1.57894736842105	
1.38461538461538	-0.0810810810810811	-8.5	0.285714285714286	-4.05	0	2.23076923076923	-3.77272727272727	0	1.84615384615385	
1.38461538461538	-0.447368421052632	-8.5	0.285714285714286	-4.52380952380952	0	2.525	-3.77272727272727	0	2.15	
1.38461538461538	-0.666666666666667	-8.5	0.681818181818182	-4.52380952380952	0	2.68292682926829	-4	0	2.15	
1.38461538461538	-0.666666666666667	-8.5	1.08695652173913	-4.52380952380952	0	2.38095238095238	-4.25	0	2.34146341463415	
1.38461538461538	-0.4	-8.5	1.45833333333333	-4.52380952380952	0	2.38095238095238	-4.48	0	2.04761904761905	
1.38461538461538	-0.146341463414634	-8.5	1.45833333333333	-4.52380952380952	0	2.55813953488372	-4.48	-10	1.76744186046512	
1.38461538461538	-0.146341463414634	-8.2	1.68	-4.52380952380952	7	2.55813953488372	-4.57692307692308	-10	1.76744186046512	
1.38461538461538	-0.404761904761905	-8.2	1.68	-4.52380952380952	7	2.75	-4.57692307692308	-10.5	1.97727272727273	
1.38461538461538	-0.404761904761905	-5.16666666666667	1.68	-4.52380952380952	-1.5	2.75	-4.57692307692308	-10.3333333333333	2.15555555555556	
1.38461538461538	-0.441860465116279	-5.16666666666667	1.69230769230769	-4.52380952380952	-1.5	2.73333333333333	-4.48148148148148	-10.3333333333333	2.15555555555556	
1.38461538461538	-0.295454545454545	-5.16666666666667	1.69230769230769	-4.52380952380952	1	2.54347826086957	-4.48148148148148	-9.25	2.15555555555556	
1.38461538461538	-0.295454545454545	-5.28571428571429	1.40740740740741	-4.52380952380952	1	2.54347826086957	-4.10714285714286	-9.25	2.23913043478261	
1.38461538461538	-0.133333333333333	-5.28571428571429	1.40740740740741	-4.52380952380952	-1	2.34042553191489	-4.10714285714286	-9.25	2.34042553191489	
