AS	AT	GB	KN	KR	PJ	SA	SK	SS	SV	
19.0416666666667	17.741935483871	12.5	18.4210526315789	15.4666666666667	0	19.1212121212121	15.75	0	18.9705882352941	
19.0416666666667	17.65625	12.5	18.4210526315789	15.4375	0	19.1764705882353	15.75	0	19.0285714285714	
19	17.7575757575758	12.5	18.4210526315789	15.4375	0	19.1428571428571	15.75	0	19.0833333333333	
18.8461538461538	17.8529411764706	12.5	18.4210526315789	15.4117647058824	0	19.1944444444444	15.75	0	19.0833333333333	
18.8461538461538	17.9428571428571	12.5	18.4210526315789	15.5	0	19.2432432432432	15.75	0	19.027027027027	
18.8461538461538	17.9444444444444	12.5	18.4210526315789	15.7894736842105	0	19.2894736842105	15.75	0	19	
18.8461538461538	17.9444444444444	12.5	18.25	15.75	0	19.3333333333333	16	0	19	
18.8461538461538	18.027027027027	12.5	17.8095238095238	15.75	0	19.3333333333333	15.6818181818182	0	19.0512820512821	
18.8461538461538	17.7368421052632	12.5	17.8095238095238	15.3333333333333	0	19.375	15.6818181818182	0	19.1	
18.8461538461538	17.5897435897436	12.5	17.9545454545455	15.3333333333333	0	19.4146341463415	15.5217391304348	0	19.1	
18.8461538461538	17.5897435897436	12.5	18.0869565217391	15.3333333333333	0	19.2142857142857	15.3333333333333	0	19.1463414634146	
18.8461538461538	17.675	12.5	18.2083333333333	15.3333333333333	0	19.2142857142857	15.16	0	18.952380952381	
18.8461538461538	17.7560975609756	12.5	18.2083333333333	15.3333333333333	0	19.2558139534884	15.16	11	18.7674418604651	
18.8461538461538	17.7560975609756	12.8	18.32	15.3333333333333	21	19.2558139534884	15.1153846153846	11	18.7674418604651	
18.8461538461538	17.5714285714286	12.8	18.32	15.3333333333333	21	19.2954545454545	15.1153846153846	10.5	18.8181818181818	
18.8461538461538	17.5714285714286	14.1666666666667	18.32	15.3333333333333	16	19.2954545454545	15.1153846153846	10.6666666666667	18.8666666666667	
18.8461538461538	17.6279069767442	14.1666666666667	18.4615384615385	15.3333333333333	16	19.3555555555556	15.2962962962963	10.6666666666667	18.8666666666667	
18.8461538461538	17.7045454545455	14.1666666666667	18.4615384615385	15.3333333333333	17.6666666666667	19.2608695652174	15.2962962962963	11.75	18.8666666666667	
18.8461538461538	17.7045454545455	14.2857142857143	18.3333333333333	15.3333333333333	17.6666666666667	19.2608695652174	15.5	11.75	18.9130434782609	
18.8461538461538	17.7777777777778	14.2857142857143	18.3333333333333	15.3333333333333	16.75	19.1489361702128	15.5	11.75	18.9574468085106	
18.8461538461538	17.7777777777778	15.125	18.2857142857143	15.3333333333333	16.75	19.1489361702128	15.6896551724138	12.8	18.9574468085106	
18.8461538461538	17.8478260869565	15.125	18.2857142857143	15.3333333333333	16.4	19.1875	15.6896551724138	12.8	18.875	
18.8461538461538	17.8478260869565	15.7777777777778	18.3793103448276	15.3333333333333	16.4	19.1875	15.6666666666667	13.1666666666667	18.875	
18.8461538461538	17.8478260869565	16	18.3793103448276	15.3333333333333	16.6666666666667	19.1875	15.6666666666667	14.2857142857143	18.9183673469388	
18.8461538461538	17.9148936170213	16	18.4666666666667	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	18.9183673469388	
18.9259259259259	17.9791666666667	16	18.4516129032258	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	18.9	
19	17.9387755102041	16	18.375	15.3333333333333	16.6666666666667	19.0816326530612	15.6129032258065	14.2857142857143	18.9411764705882	
